lat,lon,dem,imerg,obs,cluster_id,cluster_name
28.5,110.65,495.3641197628666,0.0,1.2677030563354492,0,NW
28.5,110.9,709.6487854970228,0.19999998807907104,1.4117841720581055,0,NW
28.5,111.15,339.9689250466946,0.3050000071525574,1.4504737854003906,0,NW
28.5,111.4,180.0,1.3450000286102295,1.390127182006836,1,NE
28.5,111.65,63.25120915637045,3.369999885559082,0.18120574951171875,1,NE
28.5,111.9,173.29635689263827,2.2850000858306885,0.7244439125061035,1,NE
28.5,112.15,90.9650280376094,1.125,0.16069746017456055,1,NE
28.5,112.4,33.67839999990497,0.26499998569488525,0.20163249969482422,1,NE
28.5,112.65,24.74902803667191,1.5299999713897705,0.0,1,NE
28.5,112.9,169.4346829082233,0.0,0.5397176742553711,1,NE
28.5,113.15,71.13057844654575,0.0,4.325278282165527,1,NE
28.5,113.4,255.87500705098105,0.04999999701976776,4.695484638214111,1,NE
28.5,113.65,521.7337601330848,0.23499998450279236,5.447680950164795,1,NE
28.5,113.9,284.72842098407983,0.48499998450279236,6.7530951499938965,1,NE
28.75,109.15,439.3665288545555,0.3449999690055847,0.0,0,NW
28.75,109.4,605.6548545350018,0.0,0.9487638473510742,0,NW
28.75,109.65,480.4213589979383,0.0,0.36508989334106445,0,NW
28.75,109.9,750.6284064823739,0.029999999329447746,0.6277117729187012,0,NW
28.75,110.15,519.8664548742847,0.08500000089406967,0.9882421493530273,0,NW
28.75,110.4,351.2591664529924,0.0,0.883509635925293,0,NW
28.75,110.65,362.8735466001986,0.0,1.2700247764587402,0,NW
28.75,110.9,377.0735023585778,1.2850000858306885,1.0863146781921387,0,NW
28.75,111.15,58.79877520533066,0.9049999713897705,1.2865219116210938,1,NE
28.75,111.4,116.55801563874546,2.0299999713897705,0.8368368148803711,1,NE
28.75,111.65,82.40219408483922,2.115000009536743,0.0,1,NE
28.75,111.9,51.462618880544845,2.9600000381469727,1.8098068237304688,1,NE
28.75,112.15,37.97500324129643,0.054999999701976776,0.7511534690856934,1,NE
28.75,112.4,26.416987602540672,0.7750000953674316,1.1746940612792969,1,NE
28.75,112.65,29.416987602552243,1.1949999332427979,0.37471771240234375,1,NE
28.75,112.9,73.7635843613062,2.4100000858306885,0.2647533416748047,1,NE
28.75,113.15,59.40218492927443,0.5299999713897705,2.993654727935791,1,NE
28.75,113.4,189.9953822564284,0.25,4.161893367767334,1,NE
28.75,113.65,285.6786555042285,0.6549999713897705,4.064261436462402,1,NE
28.75,113.9,119.67839999991364,0.03999999910593033,5.678727149963379,1,NE
29.0,109.4,270.7237940847344,0.2799999713897705,0.6053428649902344,0,NW
29.0,109.65,377.4101330695591,0.48499998450279236,1.3432064056396484,0,NW
29.0,109.9,598.8487870344874,0.0,0.876617431640625,0,NW
29.0,110.15,525.4946982093618,0.125,0.5475344657897949,0,NW
29.0,110.4,621.1057997698775,0.26499998569488525,1.5358777046203613,0,NW
29.0,110.65,268.9900431078868,0.0,0.9329977035522461,0,NW
29.0,110.9,292.6142787646231,0.0,0.5373897552490234,0,NW
29.0,111.15,131.6182123972228,0.2549999952316284,0.7308368682861328,1,NE
29.0,111.4,38.22621239763403,0.9099999666213989,0.6970758438110352,1,NE
29.0,111.65,32.522815639001635,4.474999904632568,1.8890671730041504,1,NE
29.0,111.9,27.703396758632394,2.134999990463257,2.253631591796875,1,NE
29.0,112.15,32.0,1.559999942779541,2.1691431999206543,1,NE
29.0,112.4,30.858981119523047,0.7249999642372131,2.64540433883667,1,NE
29.0,112.65,27.833984360799175,1.9700000286102295,2.239004611968994,1,NE
29.0,112.9,51.46699027557922,2.129999876022339,1.2597780227661133,1,NE
29.0,113.15,78.44199351691574,2.5300002098083496,0.9900121688842773,1,NE
29.0,113.4,293.8296404329556,2.179999828338623,1.353597640991211,1,NE
29.0,113.65,169.32137196285262,1.1299999952316284,0.9296665191650391,1,NE
29.25,109.4,1319.8466432711668,0.10000000894069672,1.4899592399597168,0,NW
29.25,109.65,535.6536221223548,0.3349999785423279,1.080639362335205,0,NW
29.25,109.9,505.20558703438695,1.3599998950958252,1.2369050979614258,0,NW
29.25,110.15,388.024996758753,0.0,0.6149563789367676,0,NW
29.25,110.4,434.5444545339913,0.0,1.3061213493347168,0,NW
29.25,110.65,158.7635935172282,0.0,0.9250683784484863,1,NE
29.25,110.9,370.31138760312734,0.019999999552965164,1.1024856567382812,0,NW
29.25,111.15,91.2206177447389,0.4699999988079071,0.8621983528137207,1,NE
29.25,111.4,78.18058111963975,8.925000190734863,1.9399352073669434,1,NE
29.25,111.65,77.33616548057766,7.765000343322754,2.4140923023223877,1,NE
29.25,111.9,30.201215638923184,1.7100000381469727,2.1231021881103516,1,NE
29.25,112.15,31.0,2.119999885559082,2.0804834365844727,1,NE
29.25,112.4,26.879615638864024,1.559999942779541,1.6786766052246094,1,NE
29.25,112.65,29.678399999930548,1.5950000286102295,0.7932090759277344,1,NE
29.25,112.9,19.0,3.305000066757202,1.1086111068725586,1,NE
29.25,113.15,48.728402673005014,1.9149999618530273,1.0229759216308594,1,NE
29.25,113.4,499.1762280360803,0.5149999856948853,0.7529573440551758,1,NE
29.5,109.4,525.8735466004745,0.9249999523162842,1.5553960800170898,0,NW
29.5,109.65,740.2876415691795,1.494999885559082,1.7346811294555664,0,NW
29.5,109.9,434.52381085896707,0.17999999225139618,1.7185134887695312,0,NW
29.5,110.15,391.3021978938836,0.2150000035762787,1.9548020362854004,0,NW
29.5,110.4,551.5034226887288,0.0,1.0226759910583496,0,NW
29.5,110.65,177.6080000003039,0.6049999594688416,1.0366272926330566,1,NE
29.5,110.9,305.4225914110932,1.934999704360962,0.38036537170410156,0,NW
29.5,111.15,573.4463557564957,4.37999963760376,0.4746742248535156,0,NW
29.5,111.4,105.75315308310118,7.124999046325684,1.4902992248535156,1,NE
29.5,111.65,44.1907752048837,7.154999732971191,1.7505536079406738,1,NE
29.5,111.9,35.61820324142838,1.8700000047683716,0.8760404586791992,1,NE
29.5,112.15,32.678399999939224,1.874999761581421,1.689368724822998,1,NE
29.5,112.4,28.0,4.799999237060547,1.150517463684082,1,NE
29.5,112.65,28.798784361039537,0.8299999237060547,0.615297794342041,1,NE
29.5,112.9,30.0,1.5299999713897705,0.0,1,NE
29.5,113.15,36.632768721896745,2.174999952316284,0.0,1,NE
29.5,113.4,58.748790843755515,0.809999942779541,0.0,1,NE
29.75,109.65,1137.3895260177517,0.21000000834465027,2.010463237762451,0,NW
29.75,109.9,1223.9395935164039,0.38999998569488525,1.642460823059082,0,NW
29.75,110.15,1101.0262383277106,0.2449999898672104,1.5385894775390625,0,NW
29.75,110.65,906.9354501578232,0.11499999463558197,1.563666820526123,0,NW
29.75,110.9,192.8618829090544,2.3550000190734863,1.0663981437683105,1,NE
29.75,111.15,592.0543649126973,9.430000305175781,0.9883873462677002,0,NW
29.75,111.4,111.17621888023793,0.5450000166893005,0.22477388381958008,1,NE
29.75,111.65,41.74879084369491,0.07999999821186066,1.0767605304718018,1,NE
29.75,111.9,30.0,0.044999998062849045,0.5253725051879883,1,NE
29.75,112.9,33.09538760245708,0.42500001192092896,0.0,1,NE
29.75,113.4,24.90461239754292,6.145000457763672,0.0,1,NE
30.0,110.4,1267.8044064818432,0.9350000023841858,2.6256065368652344,0,NW
30.0,110.65,1238.2909811205773,2.4749996662139893,2.3297152519226074,0,NW
30.0,110.9,821.591508839703,0.0,1.6173911094665527,0,NW
30.0,111.15,213.19226312323548,0.6649999618530273,0.7106609344482422,1,NE
24.75,111.4,339.08519351702904,0.8849999904632568,0.3244471549987793,3,SW
24.75,111.9,830.2920038083889,0.29999998211860657,0.8467836380004883,3,SW
25.0,110.9,1027.8781277223757,0.0,0.5094614028930664,3,SW
25.0,111.4,296.14560915859465,0.0,0.0,3,SW
25.0,111.65,693.5227698639616,0.35999998450279236,0.0051860809326171875,3,SW
25.0,111.9,866.874020986138,0.684999942779541,0.37533140182495117,3,SW
25.0,112.65,731.4766360625829,0.0,1.0956673622131348,3,SW
25.0,112.9,1012.7689418212404,0.0,1.258089542388916,3,SW
25.25,111.15,269.61820324158185,0.0,0.0,3,SW
25.25,111.4,350.3866242296385,0.0,0.0,3,SW
25.25,111.65,525.0732743216431,0.0,0.001972198486328125,3,SW
25.25,111.9,1611.7150421403499,1.375,0.09198379516601562,3,SW
25.25,112.15,690.1601837935145,1.8399999141693115,0.3462064266204834,3,SW
25.25,112.4,436.6638253647529,0.7300000190734863,0.3045692443847656,3,SW
25.25,112.65,309.1599649100014,0.2799999713897705,0.585299015045166,3,SW
25.25,112.9,176.70339675858122,0.0,0.8158831596374512,3,SW
25.5,111.4,221.15558436069827,0.0,0.0,3,SW
25.5,111.65,234.49781888024907,0.0,0.09425520896911621,3,SW
25.5,111.9,291.079361671125,1.4399999380111694,0.0,3,SW
25.5,112.15,323.7033967586172,0.7099999785423279,0.0,3,SW
25.5,112.4,351.0206345193764,0.0,0.10471749305725098,3,SW
25.5,112.65,1018.1148080184624,0.0,0.27152276039123535,3,SW
25.5,112.9,276.27597787698545,0.699999988079071,0.44429636001586914,3,SW
25.5,113.15,539.4728221215435,0.0,0.9713559150695801,3,SW
25.5,113.4,701.8046345173598,0.3149999976158142,0.8191633224487305,3,SW
25.5,113.65,796.2114005694385,0.0,1.7932207584381104,3,SW
25.75,111.4,763.677404780061,0.0,0.0,3,SW
25.75,111.65,624.9060545384541,0.0,0.2172694206237793,3,SW
25.75,111.9,315.7681746393801,0.0,0.0,3,SW
25.75,112.15,280.93857082854174,0.0,0.0,3,SW
25.75,112.4,158.29660324138277,0.0,0.00754237174987793,3,SW
25.75,112.65,306.8500102922328,0.0,0.031862497329711914,3,SW
25.75,112.9,209.92960915627978,0.0,0.18739557266235352,3,SW
25.75,113.15,1370.8829735026468,0.6050000190734863,0.5586881637573242,3,SW
25.75,113.4,582.3096899593864,0.0,0.9752721786499023,3,SW
25.75,113.65,449.76964424608053,0.0,1.3816275596618652,3,SW
26.0,109.4,558.5417525144309,0.0,0.5923681259155273,0,NW
26.0,109.65,640.101456641452,0.0,3.1503567695617676,0,NW
26.0,110.15,530.5492820038771,0.0,2.596853256225586,0,NW
26.0,111.15,211.62256548104543,0.0,0.0,3,SW
26.0,111.4,746.809735802508,0.0,0.0,3,SW
26.0,111.65,321.0541460294436,0.0,0.03879141807556152,3,SW
26.0,111.9,698.5888167776184,0.0,0.0,3,SW
26.0,112.15,356.12767665866454,0.0,0.0,3,SW
26.0,112.4,364.83399351572507,0.0,0.22792291641235352,3,SW
26.0,112.65,257.96044691639025,0.0,0.14128589630126953,3,SW
26.0,112.9,157.3873914113316,0.0,0.0919485092163086,3,SW
26.0,113.15,125.0,0.0,0.412477970123291,3,SW
26.0,113.4,360.9293811181493,0.0,0.9092063903808594,3,SW
26.0,113.65,889.0250059139115,0.0,1.3961544036865234,3,SW
26.0,113.9,1261.2072663682322,0.0,1.2832527160644531,3,SW
26.25,109.4,624.4669902758069,0.0,1.4724960327148438,0,NW
26.25,109.65,350.0102032406129,0.0,1.934330940246582,0,NW
26.25,109.9,1562.0296053471823,0.0,2.014404773712158,0,NW
26.25,110.15,540.7196690382364,0.0,2.126173973083496,0,NW
26.25,110.4,1007.8558421371138,0.8250000476837158,1.8949518203735352,0,NW
26.25,110.65,514.6830177434915,0.009999999776482582,0.007609844207763672,0,NW
26.25,111.15,132.30704367530726,2.5950000286102295,0.0,3,SW
26.25,111.4,138.19078436022895,0.0,0.0,3,SW
26.25,111.65,165.59757787749373,0.0,0.0,3,SW
26.25,111.9,319.9249914130212,0.0,0.0,3,SW
26.25,112.15,259.6635881711964,0.0,0.23009419441223145,3,SW
26.25,112.4,306.33179408559823,0.26999998092651367,0.19359135627746582,3,SW
26.25,112.65,309.6385914126064,1.1399999856948853,0.03948211669921875,3,SW
26.25,112.9,145.5873746366415,0.0,0.0,3,SW
26.25,113.15,219.23033744376707,0.0,0.0,3,SW
26.25,113.4,547.5125940879683,0.0,0.5742440223693848,3,SW
26.25,113.65,645.411611832506,0.0,1.1848101615905762,3,SW
26.25,113.9,1478.5725902737634,0.0,0.6695723533630371,3,SW
26.5,109.4,571.6271740697563,0.0,0.271728515625,0,NW
26.5,109.65,929.1759908420571,0.0,0.07804679870605469,0,NW
26.5,109.9,435.657537442678,0.0,1.4537959098815918,0,NW
26.5,110.15,467.56821887914396,0.0,0.2510414123535156,0,NW
26.5,110.4,1041.0420362198001,1.2000000476837158,0.03356027603149414,0,NW
26.5,110.65,473.61819408612183,0.4350000023841858,0.0,0,NW
26.5,110.9,631.9897876040092,0.12999999523162842,0.0,0,NW
26.5,111.15,480.79901239907116,1.8149998188018799,0.0,3,SW
26.5,111.4,138.64320000034354,0.23000000417232513,0.0,3,SW
26.5,111.65,120.2818005679452,1.6500000953674316,0.0,3,SW
26.5,111.9,286.5669773107703,0.17499999701976776,0.2335975170135498,3,SW
26.5,112.15,85.9543687218502,0.0,0.24372339248657227,3,SW
26.5,112.4,100.25120915648111,1.5799999237060547,0.14376497268676758,3,SW
26.5,112.65,91.49782803557746,1.1149998903274536,0.0,3,SW
26.5,112.9,123.03082860494615,0.0,0.0,3,SW
26.5,113.15,172.28640000068708,0.0,0.08127021789550781,3,SW
26.5,113.4,210.23616928996765,0.0,0.2537965774536133,3,SW
26.5,113.65,474.8686635260097,0.0,0.46489858627319336,3,SW
26.5,113.9,512.0266760933262,0.2199999988079071,0.6023678779602051,3,SW
26.75,109.4,478.9502253645867,0.0,0.3846101760864258,0,NW
26.75,109.65,472.3376442418768,0.0,0.0,0,NW
26.75,109.9,318.6385914119682,0.0,0.0,0,NW
26.75,110.15,670.1099622382123,0.0,0.0,0,NW
26.75,110.4,547.3876194486936,0.0,0.0,0,NW
26.75,110.65,338.2160000015898,0.0,0.0,0,NW
26.75,110.9,412.9897967593043,0.0,0.0,0,NW
26.75,111.15,489.1970631265485,0.0,0.0,3,SW
26.75,111.4,335.0650150734989,0.054999999701976776,0.056855201721191406,3,SW
26.75,111.65,146.4771935163109,0.2150000035762787,0.28423380851745605,3,SW
26.75,111.9,155.29660324136762,1.209999918937683,0.2704000473022461,3,SW
26.75,112.15,139.83297082978072,1.4849998950958252,0.0,3,SW
26.75,112.4,128.522587601204,0.8949999809265137,0.0,3,SW
26.75,112.65,60.0,1.084999918937683,0.0,1,NE
26.75,112.9,127.48154660020948,0.949999988079071,0.0,3,SW
26.75,113.15,98.29660324141877,0.0,0.03478670120239258,3,SW
26.75,113.4,160.79879351636757,0.0,0.11115503311157227,3,SW
26.75,113.65,633.4281860639663,0.0,0.23685169219970703,3,SW
27.0,109.65,526.2614215527275,0.0,0.0,0,NW
27.0,109.9,185.36698492945447,0.0,0.0,0,NW
27.0,110.15,876.3111778771498,0.0,0.0,0,NW
27.0,110.4,471.9781239126106,0.0,0.0,0,NW
27.0,110.65,300.356553650974,0.0,0.0,0,NW
27.0,110.9,360.2160183124231,0.0,0.0,0,NW
27.0,111.15,227.46699027559654,0.0,0.0,3,SW
27.0,111.4,261.2364156384483,0.0,0.3004021644592285,3,SW
27.0,111.65,266.9351946535934,0.0,0.0,3,SW
27.0,111.9,318.20679198076584,0.35499998927116394,0.1413717269897461,3,SW
27.0,112.15,106.59927552192065,3.6599998474121094,0.1090703010559082,1,NE
27.0,112.4,82.95000648246496,4.149999618530273,0.0,1,NE
27.0,112.65,56.18058111949702,1.4249999523162842,0.17923784255981445,1,NE
27.0,112.9,156.9943870362789,2.3999998569488525,0.0,1,NE
27.0,113.15,88.8793692902921,0.03999999910593033,0.03346967697143555,1,NE
27.0,113.4,426.28661888305817,0.0,0.06366395950317383,3,SW
27.0,113.65,175.35679999969938,0.2750000059604645,0.2471170425415039,1,NE
27.25,108.9,617.0420270637975,0.0,1.567185878753662,0,NW
27.25,109.15,745.8806108576172,0.0,1.2518014907836914,0,NW
27.25,109.4,450.1953746379021,0.0,0.9338340759277344,0,NW
27.25,109.65,275.33057082815196,0.0,0.0,0,NW
27.25,109.9,530.1420049444661,0.0,0.0,0,NW
27.25,110.15,807.869403242486,0.0,0.0,0,NW
27.25,110.4,841.6349315964825,0.0,0.0,0,NW
27.25,110.65,381.3422436748421,0.0,0.0,0,NW
27.25,110.9,445.0293589983993,0.0,0.0,0,NW
27.25,111.15,301.82378111987816,0.0,0.1126565933227539,0,NW
27.25,111.4,251.98083508710607,0.0,0.10839986801147461,1,NE
27.25,111.65,246.47718436095337,0.05999999865889549,0.0,1,NE
27.25,111.9,250.2157811191472,0.0,0.16306400299072266,1,NE
27.25,112.15,172.3082760887386,0.0,0.6623764038085938,1,NE
27.25,112.4,168.76505396808565,1.3549998998641968,0.6333918571472168,1,NE
27.25,112.65,104.62863452016619,1.3650000095367432,0.0,1,NE
27.25,112.9,91.11142268949278,3.169999837875366,0.8848109245300293,1,NE
27.25,113.15,243.13104367757953,1.0099999904632568,0.15625429153442383,1,NE
27.25,113.4,106.90461239751636,0.0,0.49884796142578125,1,NE
27.25,113.65,282.00459943242606,0.0,0.8121223449707031,1,NE
27.5,109.4,842.7992404363756,0.0,0.9194183349609375,0,NW
27.5,109.65,267.6783999998666,0.0,0.6251258850097656,0,NW
27.5,109.9,369.9410448099171,0.0,0.0,0,NW
27.5,110.15,297.1261978957098,0.0,0.0,0,NW
27.5,110.4,1042.3919725326243,0.0,0.0,0,NW
27.5,110.65,1362.0191740688012,0.0,0.9284501075744629,0,NW
27.5,110.9,677.4077978926242,0.0,0.8082194328308105,0,NW
27.5,111.15,525.7444377596098,0.0,1.5075063705444336,0,NW
27.5,111.4,401.8475729318575,0.0,1.3342714309692383,0,NW
27.5,111.65,1256.597787604331,0.0,0.8768634796142578,0,NW
27.5,111.9,199.53760000146744,0.3199999928474426,1.3072624206542969,1,NE
27.5,112.15,170.61819408603424,0.1550000011920929,0.7278203964233398,1,NE
27.5,112.4,103.30120267391699,0.6299999356269836,0.1418304443359375,1,NE
27.5,112.65,95.41698760261325,0.6799999475479126,0.0,1,NE
27.5,112.9,108.98979675911484,1.6299998760223389,0.4370136260986328,1,NE
27.5,113.15,206.13955842917736,1.3149999380111694,0.619147777557373,1,NE
27.5,113.4,71.86917520482628,0.3149999976158142,0.2318744659423828,1,NE
27.75,109.4,308.2745357392907,0.0,1.4244146347045898,0,NW
27.75,109.65,168.70339675868354,0.0,1.1894149780273438,0,NW
27.75,109.9,304.1364194476575,0.0,0.3070993423461914,0,NW
27.75,110.15,688.2468286055864,0.0,0.0,0,NW
27.75,110.4,442.9101978943426,0.0,0.0,0,NW
27.75,110.65,807.65342155235,0.0,1.9063425064086914,0,NW
27.75,110.9,567.3657433608017,0.5149999856948853,1.3711767196655273,0,NW
27.75,111.15,166.36723127817785,0.574999988079071,0.8731479644775391,1,NE
27.75,111.4,482.4376129663147,0.36500000953674316,1.325577735900879,0,NW
27.75,111.65,149.73859675827055,0.0,3.2984209060668945,1,NE
27.75,111.9,103.67839999987939,0.0,2.4630489349365234,1,NE
27.75,112.15,340.9701666156863,0.0,1.6683969497680664,1,NE
27.75,112.4,77.70339675861722,0.0,0.5194873809814453,1,NE
27.75,112.65,63.36699408519297,0.3699999749660492,0.015162467956542969,1,NE
27.75,112.9,43.47282212165964,0.5349999666213989,0.0,1,NE
27.75,113.15,71.43762212202147,0.5299999713897705,0.0,1,NE
27.75,113.4,152.55800648319936,0.10999999940395355,0.0,1,NE
28.0,109.4,418.9145509780504,0.10000000894069672,1.9522628784179688,0,NW
28.0,109.65,332.7781681533106,0.004999999888241291,1.9405279159545898,0,NW
28.0,109.9,197.23180705011538,0.0,0.6745471954345703,0,NW
28.0,110.15,196.97937463650317,0.0,1.5184621810913086,0,NW
28.0,110.4,382.59881029076024,0.0,0.0,0,NW
28.0,110.65,268.28640915613107,0.0,1.3618335723876953,0,NW
28.0,110.9,567.8454200146423,0.4699999988079071,2.351654052734375,0,NW
28.0,111.15,223.8385837932739,0.7549998760223389,3.897592544555664,1,NE
28.0,111.4,491.66382536390887,0.0,3.7843198776245117,0,NW
28.0,111.65,707.748781687985,0.0,2.2604923248291016,0,NW
28.0,111.9,260.34223451941267,0.0,3.272019386291504,1,NE
28.0,112.15,116.67839999988806,0.0,1.6595487594604492,1,NE
28.0,112.4,107.4728221215745,0.054999999701976776,1.1044769287109375,1,NE
28.0,112.65,72.40679351716247,0.22499999403953552,0.2596902847290039,1,NE
28.0,112.9,67.37744367474549,0.4049999713897705,0.957453727722168,1,NE
28.0,113.15,85.67380056758886,1.1549999713897705,1.1686334609985352,1,NE
28.0,113.4,349.3526657979835,0.5849999785423279,0.7549352645874023,1,NE
28.0,113.65,95.52281563905723,0.04999999701976776,0.9533376693725586,1,NE
28.25,109.4,860.693202673623,3.3400001525878906,2.4157533645629883,0,NW
28.25,109.65,317.6271740694684,1.340000033378601,2.560399055480957,0,NW
28.25,109.9,271.25220437618765,0.2849999964237213,2.768324851989746,0,NW
28.25,110.15,174.31575899883558,0.3349999785423279,3.901460647583008,0,NW
28.25,110.4,442.00584100127224,0.0,2.8099803924560547,0,NW
28.25,110.65,445.9041288556291,0.0,4.24251651763916,0,NW
28.25,110.9,194.35264748626588,0.0,4.246203422546387,1,NE
28.25,111.15,899.5834776279266,0.0,4.124337196350098,0,NW
28.25,111.4,502.98521563783356,0.0,4.0331621170043945,0,NW
28.25,111.65,393.99104748369126,0.0,3.301558494567871,1,NE
28.25,111.9,326.6796415688823,0.0,3.0635948181152344,1,NE
28.25,112.15,113.91480648287339,0.0,2.2508087158203125,1,NE
28.25,112.4,94.89440915658783,0.0,1.6388177871704102,1,NE
28.25,112.65,107.45217844668674,0.0,1.4825553894042969,1,NE
28.25,112.9,29.307043675420765,0.13999998569488525,0.9030742645263672,1,NE
28.25,113.15,43.20121563894651,0.47499996423721313,0.04501152038574219,1,NE
28.25,113.4,117.46262803625861,2.424999952316284,1.4590578079223633,1,NE
28.25,113.65,107.88981887982615,0.7149999737739563,2.06174373626709,1,NE
28.25,113.9,274.27285720787563,0.0,2.310962677001953,1,NE
28.5,109.15,431.04786806533565,0.0,1.9853763580322266,0,NW
28.5,109.4,629.1601837937877,1.5749999284744263,2.7762327194213867,0,NW
28.5,109.65,783.4096769952467,1.024999976158142,3.388411521911621,0,NW
28.5,109.9,579.1499713968986,1.2350000143051147,3.641085624694824,0,NW
28.5,110.15,130.66819675896863,0.07000000029802322,5.03605842590332,0,NW
28.5,110.4,433.065800566751,0.09999999403953552,4.950960159301758,0,NW
28.5,110.65,495.3641197628666,0.0,4.557905197143555,0,NW
28.5,110.9,709.6487854970228,0.0,4.40785026550293,0,NW
28.5,111.15,339.9689250466946,0.0,4.019514083862305,0,NW
28.5,111.4,180.0,0.0,4.359871864318848,1,NE
28.5,111.65,63.25120915637045,0.0,1.2531261444091797,1,NE
28.5,111.9,173.29635689263827,0.0,2.4081335067749023,1,NE
28.5,112.15,90.9650280376094,0.0,1.4403457641601562,1,NE
28.5,112.4,33.67839999990497,0.0,1.1206855773925781,1,NE
28.5,112.65,24.74902803667191,0.0,1.0963068008422852,1,NE
28.5,112.9,169.4346829082233,0.2150000035762787,1.2191190719604492,1,NE
28.5,113.15,71.13057844654575,0.22999998927116394,0.9956855773925781,1,NE
28.5,113.4,255.87500705098105,1.5749998092651367,0.646331787109375,1,NE
28.5,113.65,521.7337601330848,0.6850000023841858,1.0291099548339844,1,NE
28.5,113.9,284.72842098407983,0.3799999952316284,1.2936382293701172,1,NE
28.75,109.15,439.3665288545555,0.0,1.7530231475830078,0,NW
28.75,109.4,605.6548545350018,0.0,3.502878189086914,0,NW
28.75,109.65,480.4213589979383,0.0,2.7292709350585938,0,NW
28.75,109.9,750.6284064823739,0.014999999664723873,3.926873207092285,0,NW
28.75,110.15,519.8664548742847,0.0,5.496550559997559,0,NW
28.75,110.4,351.2591664529924,0.6949999928474426,4.706550598144531,0,NW
28.75,110.65,362.8735466001986,1.0699999332427979,4.875663757324219,0,NW
28.75,110.9,377.0735023585778,0.08999999612569809,4.170129776000977,0,NW
28.75,111.15,58.79877520533066,0.029999999329447746,3.4475631713867188,1,NE
28.75,111.4,116.55801563874546,0.029999999329447746,2.194643020629883,1,NE
28.75,111.65,82.40219408483922,0.0,0.5470638275146484,1,NE
28.75,111.9,51.462618880544845,0.0,1.4125938415527344,1,NE
28.75,112.15,37.97500324129643,0.044999998062849045,0.9980583190917969,1,NE
28.75,112.4,26.416987602540672,0.3700000047683716,0.7851352691650391,1,NE
28.75,112.65,29.416987602552243,0.7699999809265137,0.26761627197265625,1,NE
28.75,112.9,73.7635843613062,0.7149999737739563,0.24001121520996094,1,NE
28.75,113.15,59.40218492927443,0.03500000014901161,0.8654546737670898,1,NE
28.75,113.4,189.9953822564284,0.08999999612569809,0.7831592559814453,1,NE
28.75,113.65,285.6786555042285,0.13999998569488525,0.8559837341308594,1,NE
28.75,113.9,119.67839999991364,1.190000057220459,1.6377124786376953,1,NE
29.0,109.4,270.7237940847344,0.0,3.452220916748047,0,NW
29.0,109.65,377.4101330695591,0.0,5.325092315673828,0,NW
29.0,109.9,598.8487870344874,0.0,4.610775947570801,0,NW
29.0,110.15,525.4946982093618,0.0,4.969159126281738,0,NW
29.0,110.4,621.1057997698775,0.4599999785423279,5.272295951843262,0,NW
29.0,110.65,268.9900431078868,0.17499999701976776,4.064105987548828,0,NW
29.0,110.9,292.6142787646231,0.38999998569488525,2.5367565155029297,0,NW
29.0,111.15,131.6182123972228,0.3649999797344208,3.0800724029541016,1,NE
29.0,111.4,38.22621239763403,0.19499999284744263,2.844315528869629,1,NE
29.0,111.65,32.522815639001635,0.0,1.919189453125,1,NE
29.0,111.9,27.703396758632394,0.09999999403953552,1.035360336303711,1,NE
29.0,112.15,32.0,0.10500000417232513,0.9233884811401367,1,NE
29.0,112.4,30.858981119523047,0.42000001668930054,0.6627950668334961,1,NE
29.0,112.65,27.833984360799175,0.9200000166893005,0.7399129867553711,1,NE
29.0,112.9,51.46699027557922,1.0649999380111694,0.46996498107910156,1,NE
29.0,113.15,78.44199351691574,0.4350000023841858,0.8124313354492188,1,NE
29.0,113.4,293.8296404329556,0.2449999898672104,0.47968387603759766,1,NE
29.0,113.65,169.32137196285262,0.10999999940395355,0.8507251739501953,1,NE
29.25,109.4,1319.8466432711668,0.2749999761581421,3.8833255767822266,0,NW
29.25,109.65,535.6536221223548,0.0,5.211030960083008,0,NW
29.25,109.9,505.20558703438695,0.0,6.359789848327637,0,NW
29.25,110.15,388.024996758753,0.0,4.950558662414551,0,NW
29.25,110.4,434.5444545339913,0.0,4.771982192993164,0,NW
29.25,110.65,158.7635935172282,0.0,3.0878734588623047,1,NE
29.25,110.9,370.31138760312734,0.2800000011920929,4.507708549499512,0,NW
29.25,111.15,91.2206177447389,0.125,3.442812919616699,1,NE
29.25,111.4,78.18058111963975,1.7999999523162842,3.1439075469970703,1,NE
29.25,111.65,77.33616548057766,1.2149999141693115,2.2479896545410156,1,NE
29.25,111.9,30.201215638923184,1.334999918937683,1.173776626586914,1,NE
29.25,112.15,31.0,0.03999999910593033,0.7083644866943359,1,NE
29.25,112.4,26.879615638864024,0.5250000357627869,0.8875846862792969,1,NE
29.25,112.65,29.678399999930548,2.049999952316284,0.3945598602294922,1,NE
29.25,112.9,19.0,3.6449995040893555,0.6462907791137695,1,NE
29.25,113.15,48.728402673005014,2.9749996662139893,0.0,1,NE
29.25,113.4,499.1762280360803,1.1749999523162842,0.5633449554443359,1,NE
29.5,109.4,525.8735466004745,0.9850000143051147,4.062358856201172,0,NW
29.5,109.65,740.2876415691795,0.8350000381469727,5.536744117736816,0,NW
29.5,109.9,434.52381085896707,0.0,6.274702072143555,0,NW
29.5,110.15,391.3021978938836,0.0,6.097132682800293,0,NW
29.5,110.4,551.5034226887288,0.0,3.7650880813598633,0,NW
